found_folder,file_name,chainid,chainname,lastupdatedate,lastupdatetime,subchainid,subchainname,storeid,bikoretno,storetype,storename,address,city,zipcode
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,7,שופרסל אקספרס,51,7,1,אקספרס הרצליה,צמרות 2,6400,4642402
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,7,שופרסל אקספרס,780,7,1,אקספרס המעפיל רמת גן,המעפיל,8600,5249218
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,7,שופרסל אקספרס,315,7,1,אקספרס כפר נטר,ההדרים 17,316,4059300
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,7,שופרסל אקספרס,299,7,1,אקספרס הוד השרון, חנקין 12,9700,4531212
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,7,שופרסל אקספרס,29,7,1,אקספרס האודם חריש,האודם,1247,3786100
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,7,שופרסל אקספרס,738,7,1,אקפסרס הרצליה,35 בר כוכבא,6400,''
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,8,יוניברס,297,7,1,יוניברס חדרה- ארבע האגודות,ארבע אגודות 1,6500,3843101
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,8,יוניברס,283,7,1,"יוניברס קרית עקרון- ביל""ו","מ.תדיראן,ק.עקרון",469,7692000
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,8,יוניברס,276,7,1,"יוניברס אמט""ל רחובות",רח משה יתום  46,8400,76396
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,8,יוניברס,269,7,1,"יוניברס פ""ת- סגולה",הרב מסעוד אשר20א,7900,4900519
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,8,יוניברס,259,7,1,"יוניברס גזית כ""ס- ויצמן",ויצמן 300 מתחם G,6900,4439656
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,8,יוניברס,251,7,1,יוניברס עפולה- כורש,כורש 5,7700,1831007
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,8,יוניברס,244,7,1,יוניברס גלילות רמת השרון,צומת גלילות,2650,47100
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,8,יוניברס,241,7,1,יוניברס בני ברק איילון,"הלח""י 28",6100,5120045
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,8,יוניברס,218,7,1,יוניברס עפולה- יצחק רבין,שד' יצחק רבין5,7700,1834171
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,8,יוניברס,214,7,1,יוניברס קרית גת- מלכי ישראל,מלכי ישראל 178,2630,8205002
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,8,יוניברס,211,7,1,יוניברס כרמיאל- אזור התעשיה,א.ת חוצות כרמיאל,1139,2165006
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,8,יוניברס,210,7,1,"יוניברס ראשל""צ- שמוטקין",שמוטקין 30,8300,7536333
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,8,יוניברס,205,7,1,יוניברס יהוד- אלטלף,אלטלף 4 א.ת יהוד,9400,5621604
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,8,יוניברס,203,7,1,יוניברס רמלה לוד-הצופית,הצופית 40,8500,7225118
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,8,יוניברס,195,7,1,יוניברס קריון-דרך עכו,דרך עכו  192,9500,2723211
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,8,יוניברס,182,7,1,יוניברס דימונה- גולדה מאיר,גולדה מאיר 1,2200,86000
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,8,יוניברס,166,7,1,יוניברס אקסטרה  אשדוד- הבושם,הבושם 7 א.ת. קלה,70,7761007
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,8,יוניברס,135,7,1,יוניברס אשקלון- פאור סנטר,צומת כפר סילבר,7100,7929500
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,8,יוניברס,134,7,1,יוניברס מודיעין- ישפרו סנטר,ישפרו סנטר,1200,7171519
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,8,יוניברס,129,7,1,יוניברס נתניה- המלאכה,רח' המלאכה 32,7400,4250567
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,8,יוניברס,128,7,1,יוניברס טירת הכרמל- נחום חת,נחום חת 5,2100,35085
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,8,יוניברס,124,7,1,יוניברס בת ים- אורט ישראל,אורט ישראל 25,6200,5959036
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,8,יוניברס,121,7,1,יוניברס נהריה- לוחמי הגטאות,לוחמי הגטאות36,9100,2244744
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,8,יוניברס,106,7,1,יוניברס נס ציונה - הפטיש,"הפטיש 8,א.ת.",7200,7404730
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,8,יוניברס,91,7,1,יוניברס עמק חפר- אזור תעשיה,א.ת. עמק חפר,10018,3877701
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,8,יוניברס,71,7,1,יוניברס תל חנן  נשר,בר יהודה 147,2500,3688306
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,8,יוניברס,35,7,1,יוניברס באר שבע וולפסון,רח' וולפסון 13,9000,8489721
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,8,יוניברס,13,7,1,יוניברס בית שמש- העליה,העליה 1,2610,9902101
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,8,יוניברס,139,7,1,יוניברס צפת- דובק ויצמן,ויצמן 20,8000,1321736
dumps/Shufersal,Stores7290027600007-000-20260913-020.xml,7290027600007,שופרסל,2026-09-13,02:01:24,8,יוניברס,155,7,1,יוניברס צור יגאל- מרכז מסחרי,מרכז מסחרי,1306,4486400
